language   ,word,subj,condition,error ,type  
danish ,70  ,13  ,B  ,7.742 ,target
danish ,71  ,13  ,B  ,12.727,foil  
danish ,0   ,14  ,A  ,48.149,foil  
danish ,1   ,14  ,A  ,9.666 ,target
danish ,2   ,14  ,A  ,8.593 ,target
danish ,3   ,14  ,A  ,27.489,foil  
danish ,4   ,14  ,A  ,9.894 ,target
danish ,5   ,14  ,A  ,32.81 ,foil  
danish ,6   ,14  ,A  ,16.903,target
danish ,7   ,14  ,A  ,61.98 ,foil  
danish ,8   ,14  ,A  ,37.753,foil  
danish ,9   ,14  ,A  ,15.483,target
danish ,10  ,14  ,A  ,33.352,foil  
danish ,11  ,14  ,A  ,6.168 ,target
danish ,12  ,14  ,A  ,27.512,foil  
danish ,13  ,14  ,A  ,5.56  ,target
danish ,14  ,14  ,A  ,18.467,foil  
danish ,15  ,14  ,A  ,3.52  ,target
danish ,16  ,14  ,A  ,7.947 ,target
danish ,17  ,14  ,A  ,21.345,foil  
danish ,18  ,14  ,A  ,6.614 ,target
danish ,19  ,14  ,A  ,44.444,foil  
danish ,20  ,14  ,A  ,21.421,foil  
danish ,21  ,14  ,A  ,13.999,target
danish ,22  ,14  ,A  ,4.922 ,target
danish ,23  ,14  ,A  ,23.408,foil  
danish ,24  ,14  ,A  ,20.402,foil  
danish ,25  ,14  ,A  ,3.254 ,target
danish ,26  ,14  ,A  ,15.222,foil  
danish ,27  ,14  ,A  ,7.615 ,target
danish ,28  ,14  ,A  ,20.204,foil  
danish ,29  ,14  ,A  ,4.554 ,target
danish ,30  ,14  ,A  ,3.849 ,target
danish ,31  ,14  ,A  ,31.946,foil  
danish ,32  ,14  ,A  ,2.515 ,target
danish ,33  ,14  ,A  ,18.431,foil  
danish ,34  ,14  ,A  ,21.196,foil  
danish ,35  ,14  ,A  ,15.506,target
danish ,36  ,14  ,A  ,7.545 ,target
danish ,37  ,14  ,A  ,15.467,foil  
danish ,38  ,14  ,A  ,13.845,foil  
danish ,39  ,14  ,A  ,4.475 ,target
danish ,40  ,14  ,A  ,14.48 ,foil  
danish ,41  ,14  ,A  ,4.661 ,target
danish ,42  ,14  ,A  ,22.858,foil  
danish ,43  ,14  ,A  ,5.736 ,target
danish ,44  ,14  ,A  ,4.06  ,target
danish ,45  ,14  ,A  ,15.346,foil  
danish ,46  ,14  ,A  ,7.724 ,target
danish ,47  ,14  ,A  ,16.326,foil  
danish ,48  ,14  ,A  ,3.765 ,target
danish ,49  ,14  ,A  ,12.551,foil  
danish ,50  ,14  ,A  ,4.501 ,target
danish ,51  ,14  ,A  ,12.613,foil  
danish ,52  ,14  ,A  ,12.496,foil  
danish ,53  ,14  ,A  ,16.279,target
danish ,54  ,14  ,A  ,17.023,foil  
danish ,55  ,14  ,A  ,4.205 ,target
danish ,56  ,14  ,A  ,4.856 ,target
danish ,57  ,14  ,A  ,17.223,foil  
danish ,58  ,14  ,A  ,20.979,foil  
danish ,59  ,14  ,A  ,8.397 ,target
danish ,60  ,14  ,A  ,6.532 ,target
danish ,61  ,14  ,A  ,10.644,foil  
danish ,62  ,14  ,A  ,5.875 ,target
danish ,63  ,14  ,A  ,9.331 ,foil  
danish ,64  ,14  ,A  ,4.377 ,target
danish ,65  ,14  ,A  ,10.187,foil  
danish ,66  ,14  ,A  ,13.894,foil  
danish ,67  ,14  ,A  ,4.78  ,target
danish ,68  ,14  ,A  ,13.759,foil  
danish ,69  ,14  ,A  ,13.037,target
danish ,70  ,14  ,A  ,7.731 ,target
danish ,71  ,14  ,A  ,17.065,foil  
danish ,0   ,14  ,B  ,52.884,foil  
danish ,1   ,14  ,B  ,19.168,target
danish ,2   ,14  ,B  ,14.665,target
danish ,3   ,14  ,B  ,28.444,foil  
danish ,4   ,14  ,B  ,18.633,target
danish ,5   ,14  ,B  ,29.023,foil  
danish ,6   ,14  ,B  ,21.431,target
danish ,7   ,14  ,B  ,57.999,foil  
danish ,8   ,14  ,B  ,47.119,foil  
danish ,9   ,14  ,B  ,24.974,target
danish ,10  ,14  ,B  ,33.144,foil  
danish ,11  ,14  ,B  ,10.95 ,target
danish ,12  ,14  ,B  ,37.331,foil  
danish ,13  ,14  ,B  ,4.228 ,target
danish ,14  ,14  ,B  ,17.556,foil  
danish ,15  ,14  ,B  ,7.724 ,target
danish ,16  ,14  ,B  ,17.984,target
danish ,17  ,14  ,B  ,13.786,foil  
danish ,18  ,14  ,B  ,18.909,target
danish ,19  ,14  ,B  ,47.965,foil  
danish ,20  ,14  ,B  ,32.607,foil  
danish ,21  ,14  ,B  ,16.221,target
danish ,22  ,14  ,B  ,12.632,target
danish ,23  ,14  ,B  ,28.341,foil  
danish ,24  ,14  ,B  ,17.72 ,foil  
danish ,25  ,14  ,B  ,3.851 ,target
danish ,26  ,14  ,B  ,14.656,foil  
danish ,27  ,14  ,B  ,10.436,target
danish ,28  ,14  ,B  ,10.877,foil  
danish ,29  ,14  ,B  ,15.679,target
danish ,30  ,14  ,B  ,11.472,target
danish ,31  ,14  ,B  ,39.482,foil  
danish ,32  ,14  ,B  ,5.76  ,target
danish ,33  ,14  ,B  ,20.679,foil  
danish ,34  ,14  ,B  ,38.821,foil  
danish ,35  ,14  ,B  ,4.822 ,target
danish ,36  ,14  ,B  ,8.389 ,target
danish ,37  ,14  ,B  ,16.197,foil  
danish ,38  ,14  ,B  ,10.732,foil  
danish ,39  ,14  ,B  ,7.331 ,target
danish ,40  ,14  ,B  ,11.614,foil  
danish ,41  ,14  ,B  ,17.118,target
danish ,42  ,14  ,B  ,31.479,foil  
danish ,43  ,14  ,B  ,3.993 ,target
danish ,44  ,14  ,B  ,4.952 ,target
danish ,45  ,14  ,B  ,19.998,foil  
danish ,46  ,14  ,B  ,10.95 ,target
danish ,47  ,14  ,B  ,22.147,foil  
danish ,48  ,14  ,B  ,6.629 ,target
danish ,49  ,14  ,B  ,12.503,foil  
danish ,50  ,14  ,B  ,8.63  ,target
danish ,51  ,14  ,B  ,17.372,foil  
danish ,52  ,14  ,B  ,5.623 ,foil  
danish ,53  ,14  ,B  ,18.043,target
danish ,54  ,14  ,B  ,24.5  ,foil  
danish ,55  ,14  ,B  ,5.737 ,target
danish ,56  ,14  ,B  ,8.605 ,target
danish ,57  ,14  ,B  ,19.218,foil  
danish ,58  ,14  ,B  ,34.603,foil  
danish ,59  ,14  ,B  ,8.698 ,target
danish ,60  ,14  ,B  ,7.034 ,target
danish ,61  ,14  ,B  ,16.15 ,foil  
danish ,62  ,14  ,B  ,10.158,target
danish ,63  ,14  ,B  ,9.679 ,foil  
danish ,64  ,14  ,B  ,6.904 ,target
danish ,65  ,14  ,B  ,6.071 ,foil  
danish ,66  ,14  ,B  ,34.24 ,foil  
danish ,67  ,14  ,B  ,7.823 ,target
danish ,68  ,14  ,B  ,15.402,foil  
danish ,69  ,14  ,B  ,24.501,target
danish ,70  ,14  ,B  ,16.117,target
danish ,71  ,14  ,B  ,19.632,foil  
danish ,0   ,15  ,A  ,35.525,foil  
danish ,1   ,15  ,A  ,11.457,target
danish ,2   ,15  ,A  ,8.851 ,target
danish ,3   ,15  ,A  ,22.89 ,foil  
danish ,4   ,15  ,A  ,9.005 ,target
danish ,5   ,15  ,A  ,40.088,foil  
danish ,6   ,15  ,A  ,11.191,target
danish ,7   ,15  ,A  ,48.511,foil  
danish ,8   ,15  ,A  ,33.373,foil  
danish ,9   ,15  ,A  ,23.571,target
danish ,10  ,15  ,A  ,29.449,foil  
danish ,11  ,15  ,A  ,3.266 ,target
danish ,12  ,15  ,A  ,22.283,foil  
danish ,13  ,15  ,A  ,3.928 ,target
danish ,14  ,15  ,A  ,17.388,foil  
danish ,15  ,15  ,A  ,1.354 ,target
danish ,16  ,15  ,A  ,3.615 ,target
danish ,17  ,15  ,A  ,29.74 ,foil  
danish ,18  ,15  ,A  ,12.443,target
danish ,19  ,15  ,A  ,40.949,foil  
danish ,20  ,15  ,A  ,26.248,foil  
danish ,21  ,15  ,A  ,18.698,target
danish ,22  ,15  ,A  ,5.209 ,target
danish ,23  ,15  ,A  ,31.327,foil  
danish ,24  ,15  ,A  ,16.167,foil  
danish ,25  ,15  ,A  ,2.879 ,target
danish ,26  ,15  ,A  ,13.85 ,foil  
danish ,27  ,15  ,A  ,5.4   ,target
danish ,28  ,15  ,A  ,29.631,foil  
danish ,29  ,15  ,A  ,8.757 ,target
danish ,30  ,15  ,A  ,2.653 ,target
danish ,31  ,15  ,A  ,31.615,foil  
danish ,32  ,15  ,A  ,5.638 ,target
danish ,33  ,15  ,A  ,21.143,foil  
danish ,34  ,15  ,A  ,45.266,foil  
danish ,35  ,15  ,A  ,5.185 ,target
danish ,36  ,15  ,A  ,3.507 ,target
danish ,37  ,15  ,A  ,15.794,foil  
danish ,38  ,15  ,A  ,15.027,foil  
danish ,39  ,15  ,A  ,4.72  ,target
danish ,40  ,15  ,A  ,20.498,foil  
danish ,41  ,15  ,A  ,5.103 ,target
danish ,42  ,15  ,A  ,30.707,foil  
danish ,43  ,15  ,A  ,7.784 ,target
danish ,44  ,15  ,A  ,1.714 ,target
danish ,45  ,15  ,A  ,20.831,foil  
danish ,46  ,15  ,A  ,25.518,target
danish ,47  ,15  ,A  ,28.954,foil  
danish ,48  ,15  ,A  ,3.666 ,target
danish ,49  ,15  ,A  ,12.945,foil  
danish ,50  ,15  ,A  ,4.286 ,target
danish ,51  ,15  ,A  ,14.124,foil  
danish ,52  ,15  ,A  ,23.914,foil  
danish ,53  ,15  ,A  ,6.553 ,target
danish ,54  ,15  ,A  ,21.071,foil  
danish ,55  ,15  ,A  ,2.004 ,target
danish ,56  ,15  ,A  ,2.543 ,target
danish ,57  ,15  ,A  ,19.275,foil  
danish ,58  ,15  ,A  ,39.088,foil  
danish ,59  ,15  ,A  ,12.479,target
danish ,60  ,15  ,A  ,3.812 ,target
danish ,61  ,15  ,A  ,10.556,foil  
danish ,62  ,15  ,A  ,4.615 ,target
danish ,63  ,15  ,A  ,12.937,foil  
danish ,64  ,15  ,A  ,7.652 ,target
danish ,65  ,15  ,A  ,19.203,foil  
danish ,66  ,15  ,A  ,19.474,foil  
danish ,67  ,15  ,A  ,16.285,target
danish ,68  ,15  ,A  ,17.039,foil  
danish ,69  ,15  ,A  ,24.156,target
danish ,70  ,15  ,A  ,8.955 ,target
danish ,71  ,15  ,A  ,24.522,foil  
danish ,0   ,15  ,B  ,67.196,foil  
danish ,1   ,15  ,B  ,15.549,target
danish ,2   ,15  ,B  ,9.565 ,target
danish ,3   ,15  ,B  ,32.09 ,foil  
danish ,4   ,15  ,B  ,12.892,target
danish ,5   ,15  ,B  ,40.059,foil  
danish ,6   ,15  ,B  ,18.518,target
danish ,7   ,15  ,B  ,52.874,foil  
danish ,8   ,15  ,B  ,36.933,foil  
danish ,9   ,15  ,B  ,38.798,target
danish ,10  ,15  ,B  ,29.144,foil  
danish ,11  ,15  ,B  ,4.495 ,target
danish ,12  ,15  ,B  ,44.872,foil  
danish ,13  ,15  ,B  ,1.576 ,target
danish ,14  ,15  ,B  ,18.103,foil  
danish ,15  ,15  ,B  ,5.333 ,target
danish ,16  ,15  ,B  ,13.041,target
danish ,17  ,15  ,B  ,21.277,foil  
danish ,18  ,15  ,B  ,7.47  ,target
danish ,19  ,15  ,B  ,43.83 ,foil  
danish ,20  ,15  ,B  ,22.754,foil  
danish ,21  ,15  ,B  ,30.448,target
danish ,22  ,15  ,B  ,19.116,target
danish ,23  ,15  ,B  ,23.403,foil  
danish ,24  ,15  ,B  ,31.677,foil  
danish ,25  ,15  ,B  ,5.797 ,target
danish ,26  ,15  ,B  ,12.203,foil  
danish ,27  ,15  ,B  ,8.469 ,target
danish ,28  ,15  ,B  ,15.495,foil  
danish ,29  ,15  ,B  ,3.846 ,target
danish ,30  ,15  ,B  ,6.482 ,target
danish ,31  ,15  ,B  ,45.363,foil  
danish ,32  ,15  ,B  ,10.565,target
danish ,33  ,15  ,B  ,14.782,foil  
danish ,34  ,15  ,B  ,36.866,foil  
danish ,35  ,15  ,B  ,4.053 ,target
danish ,36  ,15  ,B  ,9.109 ,target
danish ,37  ,15  ,B  ,28.722,foil  
danish ,38  ,15  ,B  ,14.752,foil  
danish ,39  ,15  ,B  ,4.682 ,target
danish ,40  ,15  ,B  ,13.152,foil  
danish ,41  ,15  ,B  ,4.305 ,target
danish ,42  ,15  ,B  ,37.929,foil  
danish ,43  ,15  ,B  ,11.459,target
danish ,44  ,15  ,B  ,2.723 ,target
danish ,45  ,15  ,B  ,13.84 ,foil  
danish ,46  ,15  ,B  ,12.12 ,target
danish ,47  ,15  ,B  ,22.574,foil  
danish ,48  ,15  ,B  ,3.971 ,target
danish ,49  ,15  ,B  ,26.604,foil  
danish ,50  ,15  ,B  ,2.66  ,target
danish ,51  ,15  ,B  ,14.691,foil  
danish ,52  ,15  ,B  ,12.622,foil  
danish ,53  ,15  ,B  ,3.294 ,target
danish ,54  ,15  ,B  ,33.556,foil  
danish ,55  ,15  ,B  ,13.435,target
danish ,56  ,15  ,B  ,7.917 ,target
danish ,57  ,15  ,B  ,21.934,foil  
danish ,58  ,15  ,B  ,25.177,foil  
danish ,59  ,15  ,B  ,12.058,target
danish ,60  ,15  ,B  ,4.045 ,target
danish ,61  ,15  ,B  ,19.691,foil  
danish ,62  ,15  ,B  ,6.084 ,target
danish ,63  ,15  ,B  ,12.233,foil  
danish ,64  ,15  ,B  ,5.072 ,target
danish ,65  ,15  ,B  ,12.614,foil  
danish ,66  ,15  ,B  ,25.638,foil  
danish ,67  ,15  ,B  ,12.394,target
danish ,68  ,15  ,B  ,13.823,foil  
danish ,69  ,15  ,B  ,9.164 ,target
danish ,70  ,15  ,B  ,6.384 ,target
danish ,71  ,15  ,B  ,22.004,foil  
danish ,0   ,16  ,A  ,27.1  ,foil  
danish ,1   ,16  ,A  ,9.407 ,target
danish ,2   ,16  ,A  ,8.59  ,target
danish ,3   ,16  ,A  ,33.565,foil  
danish ,4   ,16  ,A  ,8.305 ,target
danish ,5   ,16  ,A  ,36.448,foil  
danish ,6   ,16  ,A  ,7.922 ,target
danish ,7   ,16  ,A  ,43.394,foil  
danish ,8   ,16  ,A  ,43.612,foil  
danish ,9   ,16  ,A  ,2.345 ,target
danish ,10  ,16  ,A  ,38.485,foil  
danish ,11  ,16  ,A  ,4.162 ,target
danish ,12  ,16  ,A  ,19.949,foil  
danish ,13  ,16  ,A  ,5.062 ,target
danish ,14  ,16  ,A  ,23.359,foil  
danish ,15  ,16  ,A  ,2.622 ,target
danish ,16  ,16  ,A  ,2.967 ,target
danish ,17  ,16  ,A  ,26.913,foil  
danish ,18  ,16  ,A  ,8.401 ,target
danish ,19  ,16  ,A  ,33.287,foil  
danish ,20  ,16  ,A  ,33.549,foil  
danish ,21  ,16  ,A  ,11.712,target
danish ,22  ,16  ,A  ,5.033 ,target
danish ,23  ,16  ,A  ,30.353,foil  
danish ,24  ,16  ,A  ,16.484,foil  
danish ,25  ,16  ,A  ,2.66  ,target
danish ,26  ,16  ,A  ,22.301,foil  
danish ,27  ,16  ,A  ,5.718 ,target
danish ,28  ,16  ,A  ,22.532,foil  
danish ,29  ,16  ,A  ,4.993 ,target
danish ,30  ,16  ,A  ,3.028 ,target
danish ,31  ,16  ,A  ,30.751,foil  
danish ,32  ,16  ,A  ,2.873 ,target
danish ,33  ,16  ,A  ,30.823,foil  
danish ,34  ,16  ,A  ,29.264,foil  
danish ,35  ,16  ,A  ,15.585,target
danish ,36  ,16  ,A  ,4.539 ,target
danish ,37  ,16  ,A  ,14.902,foil  
danish ,38  ,16  ,A  ,18.034,foil  
danish ,39  ,16  ,A  ,4.146 ,target
danish ,40  ,16  ,A  ,18.27 ,foil  
danish ,41  ,16  ,A  ,3.799 ,target
danish ,42  ,16  ,A  ,27.484,foil  
danish ,43  ,16  ,A  ,3.475 ,target
danish ,44  ,16  ,A  ,10.173,target
danish ,45  ,16  ,A  ,27.067,foil  
danish ,46  ,16  ,A  ,3.166 ,target
danish ,47  ,16  ,A  ,26.672,foil  
danish ,48  ,16  ,A  ,3.619 ,target
danish ,49  ,16  ,A  ,12.629,foil  
danish ,50  ,16  ,A  ,3.428 ,target
danish ,51  ,16  ,A  ,15.622,foil  
danish ,52  ,16  ,A  ,16.561,foil  
danish ,53  ,16  ,A  ,3.684 ,target
danish ,54  ,16  ,A  ,22.472,foil  
danish ,55  ,16  ,A  ,16.599,target
danish ,56  ,16  ,A  ,3.246 ,target
danish ,57  ,16  ,A  ,26.251,foil  
danish ,58  ,16  ,A  ,22.923,foil  
danish ,59  ,16  ,A  ,5.829 ,target
danish ,60  ,16  ,A  ,4.168 ,target
danish ,61  ,16  ,A  ,9.843 ,foil  
danish ,62  ,16  ,A  ,3.998 ,target
danish ,63  ,16  ,A  ,12.542,foil  
danish ,64  ,16  ,A  ,7.263 ,target
danish ,65  ,16  ,A  ,18.85 ,foil  
danish ,66  ,16  ,A  ,20.522,foil  
danish ,67  ,16  ,A  ,6.181 ,target
danish ,68  ,16  ,A  ,22.081,foil  
danish ,69  ,16  ,A  ,5.807 ,target
danish ,70  ,16  ,A  ,5.39  ,target
danish ,71  ,16  ,A  ,23.741,foil  
danish ,0   ,16  ,B  ,35.469,foil  
danish ,1   ,16  ,B  ,20.009,target
danish ,2   ,16  ,B  ,15.87 ,target
danish ,3   ,16  ,B  ,24.811,foil  
danish ,4   ,16  ,B  ,16.45 ,target
danish ,5   ,16  ,B  ,16.826,foil  
danish ,6   ,16  ,B  ,17.55 ,target
danish ,7   ,16  ,B  ,50.184,foil  
danish ,8   ,16  ,B  ,24.803,foil  
danish ,9   ,16  ,B  ,19.541,target
danish ,10  ,16  ,B  ,28.647,foil  
danish ,11  ,16  ,B  ,21.778,target
danish ,12  ,16  ,B  ,23.283,foil  
danish ,13  ,16  ,B  ,5.828 ,target
danish ,14  ,16  ,B  ,16.264,foil  
danish ,15  ,16  ,B  ,7.234 ,target
danish ,16  ,16  ,B  ,9.067 ,target
danish ,17  ,16  ,B  ,10.388,foil  
danish ,18  ,16  ,B  ,7.281 ,target
danish ,19  ,16  ,B  ,36.617,foil  
danish ,20  ,16  ,B  ,17.416,foil  
danish ,21  ,16  ,B  ,26.465,target
danish ,22  ,16  ,B  ,10.979,target
danish ,23  ,16  ,B  ,19.601,foil  
danish ,24  ,16  ,B  ,21.479,foil  
danish ,25  ,16  ,B  ,5.425 ,target
danish ,26  ,16  ,B  ,19.735,foil  
danish ,27  ,16  ,B  ,12.686,target
danish ,28  ,16  ,B  ,9.549 ,foil  
danish ,29  ,16  ,B  ,5.658 ,target
danish ,30  ,16  ,B  ,15.394,target
danish ,31  ,16  ,B  ,30.068,foil  
danish ,32  ,16  ,B  ,7.141 ,target
danish ,33  ,16  ,B  ,16.0  ,foil  
danish ,34  ,16  ,B  ,21.65 ,foil  
danish ,35  ,16  ,B  ,6.153 ,target
danish ,36  ,16  ,B  ,8.551 ,target
danish ,37  ,16  ,B  ,17.244,foil  
danish ,38  ,16  ,B  ,22.395,foil  
danish ,39  ,16  ,B  ,6.09  ,target
danish ,40  ,16  ,B  ,8.925 ,foil  
danish ,41  ,16  ,B  ,17.347,target
danish ,42  ,16  ,B  ,25.848,foil  
danish ,43  ,16  ,B  ,7.055 ,target
danish ,44  ,16  ,B  ,3.813 ,target
danish ,45  ,16  ,B  ,18.595,foil  
danish ,46  ,16  ,B  ,8.283 ,target
danish ,47  ,16  ,B  ,11.486,foil  
danish ,48  ,16  ,B  ,5.066 ,target
danish ,49  ,16  ,B  ,14.524,foil  
danish ,50  ,16  ,B  ,13.475,target
danish ,51  ,16  ,B  ,17.303,foil  
danish ,52  ,16  ,B  ,5.285 ,foil  
danish ,53  ,16  ,B  ,10.294,target
danish ,54  ,16  ,B  ,19.468,foil  
danish ,55  ,16  ,B  ,4.928 ,target
danish ,56  ,16  ,B  ,14.158,target
danish ,57  ,16  ,B  ,19.405,foil  
danish ,58  ,16  ,B  ,16.268,foil  
danish ,59  ,16  ,B  ,12.254,target
danish ,60  ,16  ,B  ,11.296,target
danish ,61  ,16  ,B  ,11.896,foil  
danish ,62  ,16  ,B  ,5.585 ,target
danish ,63  ,16  ,B  ,13.58 ,foil  
danish ,64  ,16  ,B  ,6.361 ,target
danish ,65  ,16  ,B  ,7.794 ,foil  
danish ,66  ,16  ,B  ,18.094,foil  
danish ,67  ,16  ,B  ,7.778 ,target
danish ,68  ,16  ,B  ,18.585,foil  
danish ,69  ,16  ,B  ,7.55  ,target
danish ,70  ,16  ,B  ,11.087,target
danish ,71  ,16  ,B  ,14.963,foil  
danish ,0   ,17  ,A  ,33.345,foil  
danish ,1   ,17  ,A  ,11.005,target
danish ,2   ,17  ,A  ,13.282,target
danish ,3   ,17  ,A  ,28.489,foil  
danish ,4   ,17  ,A  ,19.513,target
danish ,5   ,17  ,A  ,31.905,foil  
danish ,6   ,17  ,A  ,18.843,target
danish ,7   ,17  ,A  ,52.97 ,foil  
danish ,8   ,17  ,A  ,22.102,foil  
danish ,9   ,17  ,A  ,12.652,target
danish ,10  ,17  ,A  ,23.909,foil  
danish ,11  ,17  ,A  ,16.886,target
danish ,12  ,17  ,A  ,19.54 ,foil  
danish ,13  ,17  ,A  ,10.025,target
danish ,14  ,17  ,A  ,21.481,foil  
danish ,15  ,17  ,A  ,4.033 ,target
danish ,16  ,17  ,A  ,14.523,target
danish ,17  ,17  ,A  ,16.729,foil  
danish ,18  ,17  ,A  ,11.557,target
danish ,19  ,17  ,A  ,36.213,foil  
danish ,20  ,17  ,A  ,17.71 ,foil  
danish ,21  ,17  ,A  ,15.389,target
danish ,22  ,17  ,A  ,11.142,target
danish ,23  ,17  ,A  ,20.748,foil  
danish ,24  ,17  ,A  ,13.129,foil  
danish ,25  ,17  ,A  ,4.434 ,target
danish ,26  ,17  ,A  ,16.532,foil  
danish ,27  ,17  ,A  ,9.732 ,target
danish ,28  ,17  ,A  ,14.285,foil  
danish ,29  ,17  ,A  ,11.925,target
danish ,30  ,17  ,A  ,11.258,target
danish ,31  ,17  ,A  ,34.429,foil  
danish ,32  ,17  ,A  ,9.145 ,target
danish ,33  ,17  ,A  ,21.968,foil  
danish ,34  ,17  ,A  ,18.184,foil  
danish ,35  ,17  ,A  ,11.072,target
danish ,36  ,17  ,A  ,9.533 ,target
danish ,37  ,17  ,A  ,11.767,foil  
danish ,38  ,17  ,A  ,13.584,foil  
danish ,39  ,17  ,A  ,11.553,target
danish ,40  ,17  ,A  ,12.217,foil  
danish ,41  ,17  ,A  ,13.657,target
danish ,42  ,17  ,A  ,28.623,foil  
danish ,43  ,17  ,A  ,6.617 ,target
danish ,44  ,17  ,A  ,7.699 ,target
danish ,45  ,17  ,A  ,22.151,foil  
danish ,46  ,17  ,A  ,8.055 ,target
danish ,47  ,17  ,A  ,16.713,foil  
danish ,48  ,17  ,A  ,11.937,target
danish ,49  ,17  ,A  ,9.788 ,foil  
danish ,50  ,17  ,A  ,11.259,target
danish ,51  ,17  ,A  ,14.17 ,foil  
danish ,52  ,17  ,A  ,11.554,foil  
danish ,53  ,17  ,A  ,6.777 ,target
danish ,54  ,17  ,A  ,26.682,foil  
danish ,55  ,17  ,A  ,15.097,target
danish ,56  ,17  ,A  ,4.473 ,target
danish ,57  ,17  ,A  ,21.592,foil  
danish ,58  ,17  ,A  ,16.329,foil  
danish ,59  ,17  ,A  ,11.783,target
danish ,60  ,17  ,A  ,12.628,target
danish ,61  ,17  ,A  ,7.776 ,foil  
danish ,62  ,17  ,A  ,3.202 ,target
danish ,63  ,17  ,A  ,12.269,foil  
danish ,64  ,17  ,A  ,12.939,target
danish ,65  ,17  ,A  ,14.387,foil  
danish ,66  ,17  ,A  ,23.488,foil  
danish ,67  ,17  ,A  ,5.113 ,target
danish ,68  ,17  ,A  ,19.693,foil  
danish ,69  ,17  ,A  ,12.834,target
danish ,70  ,17  ,A  ,14.242,target
danish ,71  ,17  ,A  ,16.638,foil  
danish ,0   ,17  ,B  ,37.817,foil  
danish ,1   ,17  ,B  ,10.704,target
danish ,2   ,17  ,B  ,9.945 ,target
danish ,3   ,17  ,B  ,30.103,foil  
danish ,4   ,17  ,B  ,13.736,target
danish ,5   ,17  ,B  ,29.936,foil  
danish ,6   ,17  ,B  ,10.158,target
danish ,7   ,17  ,B  ,83.91 ,foil  
danish ,8   ,17  ,B  ,42.504,foil  
danish ,9   ,17  ,B  ,9.288 ,target
danish ,10  ,17  ,B  ,21.875,foil  
danish ,11  ,17  ,B  ,11.868,target
danish ,12  ,17  ,B  ,26.349,foil  
danish ,13  ,17  ,B  ,1.832 ,target
danish ,14  ,17  ,B  ,24.707,foil  
danish ,15  ,17  ,B  ,4.402 ,target
danish ,16  ,17  ,B  ,6.568 ,target
danish ,17  ,17  ,B  ,20.259,foil  
danish ,18  ,17  ,B  ,6.076 ,target
danish ,19  ,17  ,B  ,58.099,foil  
danish ,20  ,17  ,B  ,30.152,foil  
danish ,21  ,17  ,B  ,13.914,target
danish ,22  ,17  ,B  ,5.579 ,target
danish ,23  ,17  ,B  ,17.557,foil  
danish ,24  ,17  ,B  ,22.887,foil  
danish ,25  ,17  ,B  ,2.724 ,target
danish ,26  ,17  ,B  ,22.878,foil  
danish ,27  ,17  ,B  ,6.282 ,target
danish ,28  ,17  ,B  ,17.444,foil  
danish ,29  ,17  ,B  ,6.901 ,target
danish ,30  ,17  ,B  ,10.576,target
danish ,31  ,17  ,B  ,46.636,foil  
danish ,32  ,17  ,B  ,3.431 ,target
danish ,33  ,17  ,B  ,27.328,foil  
danish ,34  ,17  ,B  ,15.354,foil  
danish ,35  ,17  ,B  ,4.497 ,target
danish ,36  ,17  ,B  ,4.071 ,target
danish ,37  ,17  ,B  ,19.208,foil  
danish ,38  ,17  ,B  ,21.487,foil  
danish ,39  ,17  ,B  ,8.205 ,target
danish ,40  ,17  ,B  ,12.796,foil  
danish ,41  ,17  ,B  ,9.646 ,target
danish ,42  ,17  ,B  ,40.25 ,foil  
danish ,43  ,17  ,B  ,2.311 ,target
danish ,44  ,17  ,B  ,1.916 ,target
danish ,45  ,17  ,B  ,25.927,foil  
danish ,46  ,17  ,B  ,5.013 ,target
danish ,47  ,17  ,B  ,14.503,foil  
danish ,48  ,17  ,B  ,9.604 ,target
danish ,49  ,17  ,B  ,21.889,foil  
danish ,50  ,17  ,B  ,6.798 ,target
danish ,51  ,17  ,B  ,19.199,foil  
danish ,52  ,17  ,B  ,14.323,foil  
danish ,53  ,17  ,B  ,6.058 ,target
danish ,54  ,17  ,B  ,36.546,foil  
danish ,55  ,17  ,B  ,8.246 ,target
danish ,56  ,17  ,B  ,3.09  ,target
danish ,57  ,17  ,B  ,24.334,foil  
danish ,58  ,17  ,B  ,14.129,foil  
danish ,59  ,17  ,B  ,7.817 ,target
danish ,60  ,17  ,B  ,8.417 ,target
danish ,61  ,17  ,B  ,15.467,foil  
danish ,62  ,17  ,B  ,4.972 ,target
danish ,63  ,17  ,B  ,16.278,foil  
danish ,64  ,17  ,B  ,3.802 ,target
danish ,65  ,17  ,B  ,10.474,foil  
danish ,66  ,17  ,B  ,33.676,foil  
danish ,67  ,17  ,B  ,4.35  ,target
danish ,68  ,17  ,B  ,19.002,foil  
danish ,69  ,17  ,B  ,9.818 ,target
danish ,70  ,17  ,B  ,15.126,target
danish ,71  ,17  ,B  ,16.643,foil  
danish ,0   ,18  ,A  ,38.782,foil  
danish ,1   ,18  ,A  ,9.81  ,target
danish ,2   ,18  ,A  ,9.019 ,target
danish ,3   ,18  ,A  ,31.167,foil  
danish ,4   ,18  ,A  ,13.04 ,target
danish ,5   ,18  ,A  ,31.631,foil  
danish ,6   ,18  ,A  ,13.914,target
danish ,7   ,18  ,A  ,55.909,foil  
danish ,8   ,18  ,A  ,33.84 ,foil  
